,Year,Film,Nominees,FilmLink,Won
385,1977 (50th),Notes on the Popular Arts,Saul Bass,,False
386,1977 (50th),Spaceborne,Philip Dauber,,False
387,1978 (51st),,,,False
388,1978 (51st),Teenage Father,Taylor Hackford,/wiki/Teenage_Father,True
389,1978 (51st),A Different Approach,Jim Belcher and Fern Field,/wiki/A_Different_Approach,False
390,1978 (51st),Mandy's Grandmother,Andrew Sugerman,,False
391,1978 (51st),Strange Fruit,Seth Pinsker,/wiki/Strange_Fruit_(novel)#Short_film,False
392,1979 (52nd),,,,False
393,1979 (52nd),Board and Care,Sarah Pillsbury and Ron Ellis,/wiki/Board_and_Care,True
394,1979 (52nd),Bravery in the Field,Roman Kroitor and Stefan Wodoslawsky,/wiki/Bravery_in_the_Field,False
395,1979 (52nd),"Oh Brother, My Brother",Carol Lowell and Ross Lowell,,False
396,1979 (52nd),The Solar Film,Saul Bass and Michael Britton,/wiki/The_Solar_Film,False
397,1979 (52nd),Solly's Diner,"Harry Mathias, Jay Zukerman and Larry Hankin",,False
398,1980 (53rd),,,,False
399,1980 (53rd),The Dollar Bottom,Lloyd Phillips,/wiki/The_Dollar_Bottom,True
400,1980 (53rd),Fall Line,Bob Carmichael and Greg Lowe,,False
401,1980 (53rd),A Jury of Her Peers,Sally Heckel,/wiki/A_Jury_of_Her_Peers,False
402,1981 (54th),,,,False
403,1981 (54th),Violet,Paul Kemp and Shelley Levinson,/wiki/Violet_(1981_film),True
404,1981 (54th),Couples and Robbers,Christine Oestreicher,,False
405,1981 (54th),First Winter,John N. Smith,,False
406,1982 (55th),,,,False
407,1982 (55th),A Shocking Accident,Christine Oestreicher,/wiki/A_Shocking_Accident,True
408,1982 (55th),Ballet Robotique,Bob Rogers,/wiki/Ballet_Robotique,False
409,1982 (55th),The Silence,Michael Toshiyuki Uno and Joseph Benson,,False
410,1982 (55th),Split Cherry Tree,Jan Saunders,,False
411,1982 (55th),Sredni Vashtar,Andrew Birkin,/wiki/Sredni_Vashtar_(film),False
412,1983 (56th),,,,False
413,1983 (56th),Boys and Girls,Janice L. Platt,/wiki/Boys_and_Girls_(1983_film),True
414,1983 (56th),Goodie-Two-Shoes,Ian Emes,,False
415,1983 (56th),Overnight Sensation,Jon N. Bloom,,False
416,1984 (57th),,,,False
417,1984 (57th),Up,Mike Hoover,/wiki/Up_(1984_film),True
418,1984 (57th),The Painted Door,Michael MacMillan and Janice L. Platt,/wiki/The_Painted_Door,False
419,1984 (57th),Tales of Meeting and Parting,Sharon Oreck and Lesli Linka Glatter,,False
420,1985 (58th),,,,False
421,1985 (58th),Molly's Pilgrim,Jeffrey D. Brown and Chris Pelzer,/wiki/Molly%27s_Pilgrim,True
422,1985 (58th),Graffiti,Dianna Costello,,False
423,1985 (58th),Rainbow War,Bob Rogers,/wiki/Rainbow_War,False
424,1986 (59th),,,,False
425,1986 (59th),Precious Images,Chuck Workman,/wiki/Precious_Images,True
426,1986 (59th),Exit,Stefano Reali and Pino Quartullo,,False
427,1986 (59th),Love Struck,Fredda Weiss,,False
428,1987 (60th),,,,False
429,1987 (60th),Ray's Male Heterosexual Dance Hall,Jonathan Sanger and Jana Sue Memel,/wiki/Ray%27s_Male_Heterosexual_Dance_Hall,True
430,1987 (60th),Making Waves,Ann Wingate,,False
431,1987 (60th),Shoeshine,Robert A. Katz,,False
432,1988 (61st),,,,False
433,1988 (61st),The Appointments of Dennis Jennings,Dean Parisot and Steven Wright,/wiki/The_Appointments_of_Dennis_Jennings,True
434,1988 (61st),Cadillac Dreams,Matia Karrell and Abbee Goldstein,,False
435,1988 (61st),Gullah Tales,George deGolian and Gary Moss,,False
436,1989 (62nd),,,,False
437,1989 (62nd),Work Experience,James Hendrie,/wiki/Work_Experience_(film),True
438,1989 (62nd),Amazon Diary,Robert Nixon,,False
439,1989 (62nd),The Childeater,Jonathan Tammuz,,False
440,1990 (63rd),,,,False
441,1990 (63rd),The Lunch Date,Adam Davidson,/wiki/The_Lunch_Date,True
442,1990 (63rd),12:01 PM,Hillary Ripps and Jonathan Heap,/wiki/12:01_PM_(1990_film),False
443,1990 (63rd),Bronx Cheers,Raymond De Felitta and Matthew Gross,,False
444,1990 (63rd),Dear Rosie,Peter Cattaneo and Barnaby Thompson,/wiki/Dear_Rosie,False
445,1990 (63rd),Senzeni Na? (What Have We Done?),Bernard Joffa and Anthony E. Nicholas,,False
446,1991 (64th),,,,False
447,1991 (64th),Session Man,Seth Winston and Robert N. Fried,/wiki/Session_Man_(film),True
448,1991 (64th),Birch Street Gym,Stephen Kessler and Thomas R. Conroy,,False
449,1991 (64th),Last Breeze of Summer,David M. Massey,,False
450,1992 (65th),,,,False
451,1992 (65th),Omnibus,Sam Karmann,/wiki/Omnibus_(film),True
452,1992 (65th),Contact,Jonathan Darby and Jana Sue Memel,/wiki/Contact_(1992_film),False
453,1992 (65th),Cruise Control,Matt Palmieri,,False
454,1992 (65th),The Lady in Waiting,Christian M. Taylor,,False
455,1992 (65th),Swan Song,Kenneth Branagh,/wiki/Swan_Song_(1992_film),False
456,1993 (66th),,,,False
457,1993 (66th),Black Rider (Schwarzfahrer),Pepe Danquart,/wiki/Schwarzfahrer,True
458,1993 (66th),Down on the Waterfront,Stacy Title and Jonathan Penner,,False
459,1993 (66th),The Dutch Master,Susan Seidelman and Jonathan Brett,/wiki/Susan_Seidelman,False
460,1993 (66th),Partners,Peter Weller and Jana Sue Memel,,False
461,1993 (66th),The Screw (La Vis),Didier Flamand,,False
462,1994 (67th) [note 3],,,,False
463,1994 (67th) [note 3],Franz Kafka's It's a Wonderful Life (TIE),Peter Capaldi and Ruth Kenley-Letts,,False
464,1994 (67th) [note 3],Trevor (TIE),Peggy Rajski and Randy Stone,,False
465,1994 (67th) [note 3],Kangaroo Court,Sean Astin and Christine Astin,,False
466,1994 (67th) [note 3],On Hope,JoBeth Williams and Michele McGuire,,False
467,1994 (67th) [note 3],Syrup,Paul Unwin and Nick Vivian,,False
468,1995 (68th),,,,False
469,1995 (68th),Lieberman in Love,Christine Lahti and Jana Sue Memel,/wiki/Lieberman_in_Love,True
470,1995 (68th),Brooms,Luke Cresswell and Steve McNicholas,,False
471,1995 (68th),Duke of Groove,Griffin Dunne and Thom Colwell,/wiki/Duke_of_Groove,False
472,1995 (68th),Little Surprises,Jeff Goldblum and Tikki Goldberg,/wiki/Little_Surprises,False
473,1995 (68th),Tuesday Morning Ride,Dianne Houston and Joy Ryan,,False
474,1996 (69th),,,,False
475,1996 (69th),Dear Diary,David Frankel and Barry Jossen,/wiki/Dear_Diary_(1996_film),True
476,1996 (69th),"De Tripas, Corazon",Antonio Urrutia,,False
477,1996 (69th),Ernst & Lyset,Kim Magnusson and Anders Thomas Jensen,,False
478,1996 (69th),Esposados,Juan Carlos Fresnadillo,,False
479,1996 (69th),Wordless,Bernadette Carranza and Antonello De Leo,,False
480,1997 (70th),,,,False
481,1997 (70th),Visas and Virtue,Chris Tashima and Chris Donahue,/wiki/Visas_and_Virtue,True
482,1997 (70th),Dance Lexie Dance,Pearse Moore and Tim Loane,/wiki/Dance_Lexie_Dance,False
483,1997 (70th),It's Good to Talk,Roger Goldby and Barney Reisz,,False
484,1997 (70th),Sweethearts?,Birger Larsen and Thomas Lydholm,,False
485,1997 (70th),Wolfgang,Kim Magnusson and Anders Thomas Jensen,,False
486,1998 (71st),,,,False
487,1998 (71st),Election Night (Valgaften),Kim Magnusson and Anders Thomas Jensen,/wiki/Election_Night_(1998_film),True
488,1998 (71st),Culture,Will Speck and Josh Gordon,,False
489,1998 (71st),Holiday Romance,Alexander Jovy and JJ Keith,,False
490,1998 (71st),La Carte Postale (The Postcard),Vivian Goffette,,False
491,1998 (71st),Victor,Simon Sandquist and Joel Bergvall,,False
492,1999 (72nd),,,,False
493,1999 (72nd),My Mother Dreams the Satan's Disciples in New York,Barbara Schock and Tamara Tiehel,/wiki/My_Mother_Dreams_the_Satan%27s_Disciples_in_New_York,True
494,1999 (72nd),"Bror, Min Bror (Teis and Nico)",Henrik Ruben Genz and Michael W. Horsten,,False
495,1999 (72nd),Killing Joe,Mehdi Norowzian and Steve Wax,,False
496,1999 (72nd),Kleingeld (Small Change),Marc-Andreas Bochert and Gabriele Lins,,False
497,1999 (72nd),Major and Minor Miracles,Marcus A. Olsson,,False
498,2000 (73rd),,,,False
499,2000 (73rd),Quiero Ser (I want to be...),Florian Gallenberger,/wiki/Quiero_ser_(I_want_to_be...),True
500,2000 (73rd),By Courier,Peter Riegert and Ericka Frederick,,False
501,2000 (73rd),One Day Crossing,Joan Stein and Christina Lazaridi,,False
502,2000 (73rd),Seraglio,Gail Lerner and Colin Campbell,,False
503,2000 (73rd),A Soccer Story (Uma Historia de Futebol),Paulo Machline,,False
504,2001 (74th),,,,False
505,2001 (74th),The Accountant,Ray McKinnon and Lisa Blount,/wiki/The_Accountant_(2001_film),True
506,2001 (74th),Copy Shop,Virgil Widrich,,False
507,2001 (74th),Gregor's Greatest Invention,Johannes Kiefer,,False
508,2001 (74th),Meska Sprawa (A Man Thing),Sławomir Fabicki and Bogumil Godfrejow,,False
509,2001 (74th),Speed for Thespians,Kalman Apple and Shameela Bakhsh,,False
510,2002 (75th),,,,False
511,2002 (75th),This Charming Man (Der Er En Yndig Mand),Martin Strange-Hansen and Mie Andreasen,/wiki/This_Charming_Man_(film),True
512,2002 (75th),Fait d'hiver (Gridlock),Dirk Beliën and Anja Daelemans,,False
513,2002 (75th),J'attendrai le suivant... (I'll Wait for the Next One...),Philippe Orreindy and Thomas Gaudin,/wiki/J%27attendrai_le_suivant,False
514,2002 (75th),Inja (Dog),Steven Pasvolsky and Joe Weatherstone,,False
515,2002 (75th),Johnny Flynton,Lexi Alexander and Alexander Buono,/wiki/Johnny_Flynton,False
516,2003 (76th),,,,False
517,2003 (76th),Two Soldiers,Aaron Schneider and Andrew J. Sacks,/wiki/Two_Soldiers_(2003_film),True
518,2003 (76th),Die Rote Jacke (The Red Jacket),Florian Baxmeyer,,False
519,2003 (76th),Most (The Bridge),Bobby Garabedian and William Zabka,/wiki/Most_(2003_film),False
520,2003 (76th),Squash,Lionel Bailliu,/wiki/Squash_(film),False
521,2003 (76th),(A) Torzija [(A) Torsion],Stefan Arsenijević,,False
522,2004 (77th),,,,False
523,2004 (77th),Wasp,Andrea Arnold,/wiki/Wasp_(2003_film),True
524,2004 (77th),7:35 de la Mañana (7:35 in the Morning),Nacho Vigalondo,/wiki/7:35_in_the_Morning,False
525,2004 (77th),Everything in This Country Must,Gary McKendry,,False
526,2004 (77th),Little Terrorist,Ashvin Kumar,/wiki/Little_Terrorist,False
527,2004 (77th),"Two Cars, One Night",Taika Waititi and Ainsley Gardiner,"/wiki/Two_Cars,_One_Night",False
528,2005 (78th),,,,False
529,2005 (78th),Six Shooter,Martin McDonagh,/wiki/Six_Shooter_(film),True
530,2005 (78th),Ausreisser (The Runaway),Ulrike Grote,/wiki/The_Runaway_(2004_film),False
531,2005 (78th),Cashback,Sean Ellis and Lene Bausager,/wiki/Cashback_(film),False
532,2005 (78th),The Last Farm,Rúnar Rúnarsson and Thor S. Sigurjónsson,/wiki/The_Last_Farm,False
533,2005 (78th),Our Time Is Up,Rob Pearlstein and Pia Clemente,/wiki/Our_Time_Is_Up,False
534,2006 (79th),,,,False
535,2006 (79th),West Bank Story,Ari Sandel,/wiki/West_Bank_Story,True
536,2006 (79th),Binta and the Great Idea (Binta y la Gran Idea),Javier Fesser and Luis Manso,/wiki/Binta_and_the_Great_Idea,False
537,2006 (79th),Éramos Pocos (One Too Many),Borja Cobeaga,,False
538,2006 (79th),Helmer & Son,Søren Pilmark and Kim Magnusson,/wiki/Helmer_%26_Son,False
539,2006 (79th),The Saviour,Peter Templeman and Stuart Parkyn,/wiki/The_Saviour_(film),False
540,2007 (80th),,,,False
541,2007 (80th),Le Mozart des pickpockets,Philippe Pollet-Villard,/wiki/Le_Mozart_des_pickpockets,True
542,2007 (80th),At Night,Christian E. Christiansen and Louise Vesth,/wiki/At_Night_(film),False
543,2007 (80th),Il Supplente (The Substitute),Andrea Jublin,,False
544,2007 (80th),Tanghi Argentini,Guido Thys and Anja Daelemans,,False
545,2007 (80th),The Tonto Woman,Daniel Barber and Matthew Brown,,False
546,2008 (81st),,,,False
547,2008 (81st),Toyland,Jochen Alexander Freydank,/wiki/Toyland_(film),True
548,2008 (81st),Auf der Strecke (On the Line),Reto Caffi,/wiki/Auf_der_Strecke_(On_the_Line),False
549,2008 (81st),Manon on the Asphalt,Elizabeth Marre and Olivier Pont,,False
550,2008 (81st),New Boy,Steph Green and Tamara Anghie,/wiki/New_Boy_(film),False
551,2008 (81st),The Pig,Tivi Magnusson and Dorte Høgh,,False
552,2009 (82nd),,,,False
553,2009 (82nd),The New Tenants,Joachim Back and Tivi Magnusson,/wiki/The_New_Tenants,True
554,2009 (82nd),The Door,Juanita Wilson and James Flynn,,False
555,2009 (82nd),Instead of Abracadabra,Patrik Eklund and Mathias Fjellström,,False
556,2009 (82nd),Kavi,Gregg Helvey,,False
557,2009 (82nd),Miracle Fish,Luke Doolan and Drew Bailey,/wiki/Miracle_Fish,False
558,2010 (83rd),,,,False
559,2010 (83rd),God of Love,Luke Matheny,/wiki/God_of_Love_(film),True
560,2010 (83rd),The Confession,Tanel Toom,/wiki/The_Confession_(2010_film),False
561,2010 (83rd),The Crush,Michael Creagh,/wiki/The_Crush_(2010_film),False
562,2010 (83rd),Na Wewe,Ivan Goldschmidt,/wiki/Na_Wewe,False
563,2010 (83rd),Wish 143,Ian Barnes and Samantha Waite,/wiki/Wish_143,False
564,2011 (84th) [note 4][4][5],,,,False
565,2011 (84th) [note 4][4][5],The Shore,Terry George and Oorlagh George,/wiki/The_Shore_(2011_film),True
566,2011 (84th) [note 4][4][5],Pentecost,Peter McDonald and Eimear O'Kane,/wiki/Pentecost_(film),False
567,2011 (84th) [note 4][4][5],Raju,Max Zähle and Stefan Gieren,/wiki/Raju_(film),False
568,2011 (84th) [note 4][4][5],Time Freak,Andrew Bowler and Gigi Causey,/wiki/Time_Freak,False
569,2011 (84th) [note 4][4][5],Tuba Atlantic (nomination rescinded),Hallvar Witzø,,False
570,2012 (85th),,,,False
571,2012 (85th),Curfew,Shawn Christensen,/wiki/Curfew_(2012_film),True
572,2012 (85th),Asad,Bryan Buckley and Mino Jarjoura,/wiki/Asad_(film),False
573,2012 (85th),Buzkashi Boys,Sam French and Ariel Nasr,/wiki/Buzkashi_Boys,False
574,2012 (85th),Death of a Shadow (Dood van een Schaduw),Tom Van Avermaet and Ellen De Waele,/wiki/Dood_van_een_Schaduw,False
575,2012 (85th),Henry,Yan England,/wiki/Henry_(2011_film),False
576,2013 (86th),,,,False
577,2013 (86th),Helium,Anders Walter and Kim Magnusson,/wiki/Helium_(film),True
578,2013 (86th),Aquel No Era Yo (That Wasn't Me),Esteban Crespo,/wiki/That_Wasn%27t_Me_(film),False
579,2013 (86th),Avant Que De Tout Perde (Just Before Losing Everything),Xavier Legrand and Alexandre Gavras,/wiki/Just_Before_Losing_Everything,False
580,2013 (86th),Pitääkö Mun Kaikki Hoitaa? (Do I Have to Take Care of Everything?),Selma Vilhunen and Kirsikka Saari,/wiki/Do_I_Have_to_Take_Care_of_Everything%3F,False
581,2013 (86th),The Voorman Problem,Mark Gill and Baldwin Li,/wiki/The_Voorman_Problem,False
582,2014 (87th),,,,False
583,2014 (87th),The Phone Call,Mat Kirkby and James Lucas,/wiki/The_Phone_Call_(2013_film),True
584,2014 (87th),Aya,Oded Binnun and Mihal Brezis,/wiki/Aya_(2012_film),False
585,2014 (87th),Boogaloo and Graham,Michael Lennox and Ronan Blaney,/wiki/Boogaloo_and_Graham,False
586,2014 (87th),Butter Lamp (La Lampe Au Beurre De Yak),Hu Wei and Julien Féret,/wiki/Butter_Lamp,False
587,2014 (87th),Parvaneh,Talkhon Hamzavi and Stefan Eichenberger,/wiki/Parvaneh_(film),False
588,2015 (88th),,,,False
589,2015 (88th),Stutterer,Benjamin Cleary and Serena Armitage,/wiki/Stutterer_(film),True
590,2015 (88th),Ave Maria,Basil Khalil and Eric Dupont,/wiki/Ave_Maria_(2015_film),False
591,2015 (88th),Day One,Henry Hughes,/wiki/Day_One_(2015_film),False
592,2015 (88th),Everything Will Be Okay (Alles Wird Gut),Patrick Vollrath,/wiki/Everything_Will_Be_Okay,False
593,2015 (88th),Shok,Jamie Donoughue,/wiki/Shok_(film),False
594,2016 (89th) [6],,,,False
595,2016 (89th) [6],Sing,Kristóf Deák and Anna Udvardy,/wiki/Sing_(2016_Hungarian_film),True
596,2016 (89th) [6],Ennemis Intérieurs,Sélim Azzazi,/wiki/Ennemis_int%C3%A9rieurs,False
597,2016 (89th) [6],La femme et le TGV,Timo von Gunten and Giacun Caduff,/wiki/La_femme_et_le_TGV,False
598,2016 (89th) [6],Silent Nights,Aske Bang and Kim Magnusson,/wiki/Silent_Nights_(film),False
599,2016 (89th) [6],Timecode,Juanjo Giménez,/wiki/Timecode_(2016_film),False
600,2017 (90th) [7],,,,False
601,2017 (90th) [7],The Silent Child,Chris Overton and Rachel Shenton,/wiki/The_Silent_Child,True
602,2017 (90th) [7],DeKalb Elementary,Reed Van Dyk,/wiki/DeKalb_Elementary,False
603,2017 (90th) [7],The Eleven O'Clock,Derin Seale and Josh Lawson,/wiki/The_Eleven_O%27Clock,False
604,2017 (90th) [7],My Nephew Emmett,Kevin Wilson Jr.,/wiki/My_Nephew_Emmett,False
605,2017 (90th) [7],Watu Wote: All of Us,Katja Benrath and Tobias Rosen,/wiki/Watu_Wote,False
606,2018 (91st),,,,False
607,2018 (91st),Skin,Guy Nattiv and Jaime Ray Newman,/wiki/Skin_(2018_short_film),True
608,2018 (91st),Detainment,Vincent Lambe and Darren Mahon,/wiki/Detainment_(film),False
609,2018 (91st),Fauve,Jérémy Comte and Maria Gracia Turgeon,/wiki/Fauve_(film),False
610,2018 (91st),Marguerite,Marianne Farley and Marie-Hélène Panisset,/wiki/Marguerite_(2017_film),False
611,2018 (91st),Mother,Rodrigo Sorogoyen and María del Puy Alvarado,/wiki/Mother_(2017_Spanish_film),False
612,2019 (92nd),,,,False
613,2019 (92nd),The Neighbors' Window,Marshall Curry,/wiki/The_Neighbors%27_Window,True
614,2019 (92nd),Brotherhood,Meryam Joobeur and Maria Gracia Turgeon,/wiki/Brotherhood_(2018_film),False
615,2019 (92nd),Nefta Football Club,Yves Piat and Damien Megherbi,/wiki/Nefta_Football_Club,False
616,2019 (92nd),Saria,Bryan Buckley and Matt Lefebvre,,False
617,2019 (92nd),A Sister,Delphine Girard,/wiki/A_Sister,False
618,2020/21 (93rd),,,,False
619,2020/21 (93rd),Two Distant Strangers,Travon Free and Martin Desmond Roe,/wiki/Two_Distant_Strangers,True
620,2020/21 (93rd),Feeling Through,Doug Roland and Susan Ruzenski,/wiki/Feeling_Through,False
621,2020/21 (93rd),The Letter Room,Elvira Lind and Sofia Sondervan,/wiki/The_Letter_Room,False
622,2020/21 (93rd),The Present,Farah Nabulsi,/wiki/The_Present_(2020_film),False
623,2020/21 (93rd),White Eye,Tomer Shushan and Shira Hochman,/wiki/White_Eye_(2019_film),False
624,2021 (94th),,,,False
625,2021 (94th),The Long Goodbye,Aneil Karia and Riz Ahmed,/wiki/The_Long_Goodbye_(Riz_Ahmed_album),True
626,2021 (94th),Ala Kachuu – Take and Run,Maria Brendle and Nadine Lüchinger,/wiki/Ala_Kachuu_%E2%80%93_Take_and_Run,False
627,2021 (94th),The Dress,Tadeusz Łysiak and Maciej Ślesicki,/wiki/The_Dress_(2020_film),False
628,2021 (94th),On My Mind,Martin Strange-Hansen and Kim Magnusson,/wiki/On_My_Mind_(2021_film),False
629,2021 (94th),Please Hold,K.D. Dávila and Levin Menekse,,False
630,2022 (95th),,,,False
631,2022 (95th),An Irish Goodbye,Tom Berkeley and Ross White,/wiki/An_Irish_Goodbye,True
632,2022 (95th),Ivalu,Anders Walter and Rebecca Pruzan,/wiki/Ivalu_(film),False
633,2022 (95th),Le pupille,Alice Rohrwacher and Alfonso Cuarón,/wiki/Le_pupille,False
634,2022 (95th),Night Ride,Eirik Tveiten and Gaute Lid Larssen,/wiki/Night_Ride_(2020_film),False
635,2022 (95th),The Red Suitcase,Cyrus Neshvad,/wiki/The_Red_Suitcase,False
636,2023 (96th),,,,False
637,2023 (96th),The After,Misan Harriman and Nicky Bentham,/wiki/The_After_(film),False
638,2023 (96th),Invincible,Vincent René-Lortie and Samuel Caron,/wiki/Invincible_(2022_film),False
639,2023 (96th),Knight of Fortune,Lasse Lyskjær Noer and Christian Norlyk,/wiki/Knight_of_Fortune,False
640,2023 (96th),"Red, White and Blue",Nazrin Choudhury and Sara McFarlane,"/wiki/Red,_White_and_Blue_(2023_film)",False
641,2023 (96th),The Wonderful Story of Henry Sugar,Wes Anderson and Steven Rales,/wiki/The_Wonderful_Story_of_Henry_Sugar_(film),False
